Page,Device,Group,ItemID,Item,Value
Файлы DLL,msvidc32.dll,,0,Версия,10.0.16299.15
Файлы DLL,msvidc32.dll,,0,Описание,????????? ?????? Microsoft Video 1
Файлы DLL,msvidctl.dll,,0,Версия,6.5.16299.15
Файлы DLL,msvidctl.dll,,0,Описание,??????? ActiveX ?????????? ?????
Файлы DLL,msvideodsp.dll,,0,Версия,10.0.16299.15
Файлы DLL,msvideodsp.dll,,0,Описание,Video Stabilization MFT
Файлы DLL,msvp9dec.dll,,0,Версия,10.0.16299.15
Файлы DLL,msvp9dec.dll,,0,Описание,Windows VP9 Video Decoder
Файлы DLL,msvproc.dll,,0,Версия,10.0.16299.98
Файлы DLL,msvproc.dll,,0,Описание,Media Foundation Video Processor
Файлы DLL,msvpxenc.dll,,0,Версия,10.0.16299.15
Файлы DLL,msvpxenc.dll,,0,Описание,Windows VPX Video Encoder
Файлы DLL,mswb7.dll,,0,Версия,10.0.16299.15
Файлы DLL,mswb7.dll,,0,Описание,MSWB7 DLL
Файлы DLL,mswdat10.dll,,0,Версия,4.0.9801.0
Файлы DLL,mswdat10.dll,,0,Описание,Microsoft Jet Sort Tables
Файлы DLL,mswmdm.dll,,0,Версия,12.0.16299.15
Файлы DLL,mswmdm.dll,,0,Описание,???????? ???? Windows Media Device Manager
Файлы DLL,mswsock.dll,,0,Версия,10.0.16299.15
Файлы DLL,mswsock.dll,,0,Описание,?????????? ?????????? ?????? API Microsoft Windows Sockets 2.0
Файлы DLL,mswstr10.dll,,0,Версия,4.0.9801.1
Файлы DLL,mswstr10.dll,,0,Описание,?????????? ?????????? Microsoft Jet
Файлы DLL,msxactps.dll,,0,Версия,10.0.16299.15
Файлы DLL,msxactps.dll,,0,Описание,OLE DB Transaction Proxies/Stubs
Файлы DLL,msxbde40.dll,,0,Версия,4.0.9801.0
Файлы DLL,msxbde40.dll,,0,Описание,Microsoft Jet xBASE Isam
Файлы DLL,msxml3.dll,,0,Версия,8.110.16299.15
Файлы DLL,msxml3.dll,,0,Описание,MSXML 3.0
Файлы DLL,msxml3r.dll,,0,Версия,8.110.16299.15
Файлы DLL,msxml3r.dll,,0,Описание,XML Resources
Файлы DLL,msxml6.dll,,0,Версия,6.30.16299.98
Файлы DLL,msxml6.dll,,0,Описание,MSXML 6.0
Файлы DLL,msxml6r.dll,,0,Версия,6.30.16299.15
Файлы DLL,msxml6r.dll,,0,Описание,XML Resources
Файлы DLL,msyuv.dll,,0,Версия,10.0.16299.15
Файлы DLL,msyuv.dll,,0,Описание,Microsoft UYVY Video Decompressor
Файлы DLL,mtf.dll,,0,Версия,10.0.16299.15
Файлы DLL,mtf.dll,,0,Описание,"MTF.DYNLINK"
Файлы DLL,mtxclu.dll,,0,Версия,2001.12.10941.16384
Файлы DLL,mtxclu.dll,,0,Описание,Microsoft Distributed Transaction Coordinator Failover Clustering Support DLL
Файлы DLL,mtxdm.dll,,0,Версия,2001.12.10941.16384
Файлы DLL,mtxdm.dll,,0,Описание,COM+
Файлы DLL,mtxex.dll,,0,Версия,2001.12.10941.16384
Файлы DLL,mtxex.dll,,0,Описание,COM+
Файлы DLL,mtxlegih.dll,,0,Версия,2001.12.10941.16384
Файлы DLL,mtxlegih.dll,,0,Описание,COM+
Файлы DLL,mtxoci.dll,,0,Версия,2001.12.10941.16384
Файлы DLL,mtxoci.dll,,0,Описание,Microsoft Distributed Transaction Coordinator Database Support DLL for Oracle
Файлы DLL,muifontsetup.dll,,0,Версия,10.0.16299.15
Файлы DLL,muifontsetup.dll,,0,Описание,MUI Callback for font registry settings
Файлы DLL,mycomput.dll,,0,Версия,10.0.16299.15
Файлы DLL,mycomput.dll,,0,Описание,?????????? ???????????
Файлы DLL,mydocs.dll,,0,Версия,10.0.16299.15
Файлы DLL,mydocs.dll,,0,Описание,???????????????? ????????? ????? "??? ?????????"
Файлы DLL,napcrypt.dll,,0,Версия,10.0.16299.15
Файлы DLL,napcrypt.dll,,0,Описание,NAP Cryptographic API helper
Файлы DLL,napinsp.dll,,0,Версия,10.0.16299.15
Файлы DLL,napinsp.dll,,0,Описание,????????? ???????? ????????????? ??? ???? ??????????? ?????
Файлы DLL,naturallanguage6.dll,,0,Версия,10.0.16299.15
Файлы DLL,naturallanguage6.dll,,0,Описание,Natural Language Development Platform 6
Файлы DLL,ncdprop.dll,,0,Версия,10.0.16299.15
Файлы DLL,ncdprop.dll,,0,Описание,??????????? ???????? ???????? ??????????
Файлы DLL,nci.dll,,0,Версия,10.0.16299.15
Файлы DLL,nci.dll,,0,Описание,CoInstaller: NET
Файлы DLL,ncobjapi.dll,,0,Версия,10.0.16299.15
Файлы DLL,ncobjapi.dll,,0,Описание,Microsoft® Windows® Operating System
Файлы DLL,ncrypt.dll,,0,Версия,10.0.16299.15
Файлы DLL,ncrypt.dll,,0,Описание,????????????? Windows NCrypt
Файлы DLL,ncryptprov.dll,,0,Версия,10.0.16299.15
Файлы DLL,ncryptprov.dll,,0,Описание,Microsoft KSP
Файлы DLL,ncryptsslp.dll,,0,Версия,10.0.16299.15
Файлы DLL,ncryptsslp.dll,,0,Описание,Microsoft SChannel Provider
Файлы DLL,nddeapi.dll,,0,Версия,10.0.16299.15
Файлы DLL,nddeapi.dll,,0,Описание,Network DDE Share Management APIs
Файлы DLL,ndfapi.dll,,0,Версия,10.0.16299.15
Файлы DLL,ndfapi.dll,,0,Описание,API ??????? ????????? ??????????? ?????
Файлы DLL,ndfetw.dll,,0,Версия,10.0.16299.15
Файлы DLL,ndfetw.dll,,0,Описание,Network Diagnostic Engine Event Interface
Файлы DLL,ndfhcdiscovery.dll,,0,Версия,10.0.16299.15
Файлы DLL,ndfhcdiscovery.dll,,0,Описание,Network Diagnostic Framework HC Discovery API
Файлы DLL,ndishc.dll,,0,Версия,10.0.16299.15
Файлы DLL,ndishc.dll,,0,Описание,??????????????? ?????? NDIS
Файлы DLL,ndproxystub.dll,,0,Версия,10.0.16299.15
Файлы DLL,ndproxystub.dll,,0,Описание,Network Diagnostic Engine Proxy/Stub
Файлы DLL,negoexts.dll,,0,Версия,10.0.16299.15
Файлы DLL,negoexts.dll,,0,Описание,NegoExtender Security Package
Файлы DLL,netapi32.dll,,0,Версия,10.0.16299.15
Файлы DLL,netapi32.dll,,0,Описание,Net Win32 API DLL
Файлы DLL,netbios.dll,,0,Версия,10.0.16299.15
Файлы DLL,netbios.dll,,0,Описание,NetBIOS Interface Library
Файлы DLL,netcenter.dll,,0,Версия,10.0.16299.15
Файлы DLL,netcenter.dll,,0,Описание,????? ?????????? ?????? - ?????? ??????????
Файлы DLL,netcfgx.dll,,0,Версия,10.0.16299.15
Файлы DLL,netcfgx.dll,,0,Описание,??????? ????????? ????
Файлы DLL,netcorehc.dll,,0,Версия,10.0.16299.15
Файлы DLL,netcorehc.dll,,0,Описание,?????? ?????? ????????? ???????? ??????????? ????
Файлы DLL,netdiagfx.dll,,0,Версия,10.0.16299.15
Файлы DLL,netdiagfx.dll,,0,Описание,?????????????? ??????????? ????
Файлы DLL,netdriverinstall.dll,,0,Версия,10.0.16299.15
Файлы DLL,netdriverinstall.dll,,0,Описание,Network Driver Installation
Файлы DLL,netevent.dll,,0,Версия,10.0.16299.15
Файлы DLL,netevent.dll,,0,Описание,?????????? ??????? ???????
Файлы DLL,netfxperf.dll,,0,Версия,10.0.16299.15
Файлы DLL,netfxperf.dll,,0,Описание,Extensible Performance Counter Shim
Файлы DLL,neth.dll,,0,Версия,10.0.16299.15
Файлы DLL,neth.dll,,0,Описание,?????????? ??????? ??????? ?????????
Файлы DLL,netid.dll,,0,Версия,10.0.16299.15
Файлы DLL,netid.dll,,0,Описание,??????? ????????????? ? ?????? ??????????
Файлы DLL,netiohlp.dll,,0,Версия,10.0.16299.15
Файлы DLL,netiohlp.dll,,0,Описание,?????????? DLL ?????? ????????? Netio
Файлы DLL,netjoin.dll,,0,Версия,10.0.16299.15
Файлы DLL,netjoin.dll,,0,Описание,?????????? DLL ????????????? ? ??????
Файлы DLL,netlogon.dll,,0,Версия,10.0.16299.15
Файлы DLL,netlogon.dll,,0,Описание,???????????? ?????????? ?????? Net Logon
Файлы DLL,netmsg.dll,,0,Версия,10.0.16299.15
Файлы DLL,netmsg.dll,,0,Описание,?????????? ??????? ?????????
Файлы DLL,netplwiz.dll,,0,Версия,10.0.16299.15
Файлы DLL,netplwiz.dll,,0,Описание,?????? ??????????? ??????? ?????? ? ?????????
Файлы DLL,netprofm.dll,,0,Версия,10.0.16299.15
Файлы DLL,netprofm.dll,,0,Описание,Network List Manager
Файлы DLL,netprovfw.dll,,0,Версия,10.0.16299.15
Файлы DLL,netprovfw.dll,,0,Описание,Provisioning Service Framework DLL
Файлы DLL,netprovisionsp.dll,,0,Версия,10.0.16299.15
Файлы DLL,netprovisionsp.dll,,0,Описание,Provisioning Service Provider DLL
Файлы DLL,netsetupapi.dll,,0,Версия,10.0.16299.15
Файлы DLL,netsetupapi.dll,,0,Описание,Network Configuration API
Файлы DLL,netsetupengine.dll,,0,Версия,10.0.16299.15
Файлы DLL,netsetupengine.dll,,0,Описание,Network Configuration Engine
Файлы DLL,netsetupshim.dll,,0,Версия,10.0.16299.15
Файлы DLL,netsetupshim.dll,,0,Описание,Network Configuration API
Файлы DLL,netshell.dll,,0,Версия,10.0.16299.15
Файлы DLL,netshell.dll,,0,Описание,???????? ??????? ???????????
Файлы DLL,netutils.dll,,0,Версия,10.0.16299.15
Файлы DLL,netutils.dll,,0,Описание,Net Win32 API Helpers DLL
Файлы DLL,networkcollectionagent.dll,,0,Версия,11.0.16299.15
Файлы DLL,networkcollectionagent.dll,,0,Описание,Network Collection Agent
Файлы DLL,networkexplorer.dll,,0,Версия,10.0.16299.15
Файлы DLL,networkexplorer.dll,,0,Описание,??????? ?????????
Файлы DLL,networkhelper.dll,,0,Версия,10.0.16299.15
Файлы DLL,networkhelper.dll,,0,Описание,Network utilities for mail; contacts; calendar
Файлы DLL,networkitemfactory.dll,,0,Версия,10.0.16299.15
Файлы DLL,networkitemfactory.dll,,0,Описание,??????? ??????? ?????????
Файлы DLL,newdev.dll,,0,Версия,6.0.5054.0
Файлы DLL,newdev.dll,,0,Описание,?????????? ????????? ????????????
Файлы DLL,ngccredprov.dll,,0,Версия,10.0.16299.15
Файлы DLL,ngccredprov.dll,,0,Описание,????????? ??????? ?????? ?????? Microsoft Passport
Файлы DLL,ngckeyenum.dll,,0,Версия,10.0.16299.15
Файлы DLL,ngckeyenum.dll,,0,Описание,????????? ???????????? ?????? ?????? Microsoft Passport
Файлы DLL,ngcksp.dll,,0,Версия,10.0.16299.15
Файлы DLL,ngcksp.dll,,0,Описание,Microsoft Passport Key Storage Provider
Файлы DLL,ninput.dll,,0,Версия,10.0.16299.15
Файлы DLL,ninput.dll,,0,Описание,Microsoft Pen and Touch Input Component
Файлы DLL,nlaapi.dll,,0,Версия,10.0.16299.192
Файлы DLL,nlaapi.dll,,0,Описание,Network Location Awareness 2
Файлы DLL,nlhtml.dll,,0,Версия,2008.0.16299.15
Файлы DLL,nlhtml.dll,,0,Описание,?????? HTML
Файлы DLL,nlmgp.dll,,0,Версия,10.0.16299.15
Файлы DLL,nlmgp.dll,,0,Описание,???????? ?????????? ?????? ?????
Файлы DLL,nlmproxy.dll,,0,Версия,10.0.16299.15
Файлы DLL,nlmproxy.dll,,0,Описание,Network List Manager Public Proxy
Файлы DLL,nlmsprep.dll,,0,Версия,10.0.16299.15
Файлы DLL,nlmsprep.dll,,0,Описание,Network List Manager Sysprep Module
Файлы DLL,nlsbres.dll,,0,Версия,10.0.16299.15
Файлы DLL,nlsbres.dll,,0,Описание,?????????? ???????? NLSBuild
Файлы DLL,nlsdata0000.dll,,0,Версия,10.0.16299.15
Файлы DLL,nlsdata0000.dll,,0,Описание,Microsoft Neutral Natural Language Server Data and Code
Файлы DLL,nlsdata0009.dll,,0,Версия,10.0.16299.15
Файлы DLL,nlsdata0009.dll,,0,Описание,Microsoft English Natural Language Server Data and Code
Файлы DLL,nlsdl.dll,,0,Версия,10.0.16299.15
Файлы DLL,nlsdl.dll,,0,Описание,Nls Downlevel DLL
Файлы DLL,nlslexicons0009.dll,,0,Версия,10.0.16299.15
Файлы DLL,nlslexicons0009.dll,,0,Описание,Microsoft English Natural Language Server Data and Code
Файлы DLL,nmaa.dll,,0,Версия,10.0.16299.15
Файлы DLL,nmaa.dll,,0,Описание,NMAA
Файлы DLL,nmadirect.dll,,0,Версия,10.0.16299.15
Файлы DLL,nmadirect.dll,,0,Описание,Nma Direct
Файлы DLL,normaliz.dll,,0,Версия,10.0.16299.15
Файлы DLL,normaliz.dll,,0,Описание,Unicode Normalization DLL
Файлы DLL,notificationobjfactory.dll,,0,Версия,10.0.16299.15
Файлы DLL,notificationobjfactory.dll,,0,Описание,Notifications Object Factory
Файлы DLL,npmproxy.dll,,0,Версия,10.0.16299.15
Файлы DLL,npmproxy.dll,,0,Описание,Network List Manager Proxy
Файлы DLL,npsm.dll,,0,Версия,10.0.16299.15
Файлы DLL,npsm.dll,,0,Описание,NPSM
Файлы DLL,npsmdesktopprovider.dll,,0,Версия,10.0.16299.15
Файлы DLL,npsmdesktopprovider.dll,,0,Описание,<d> ?????????? DLL ?????????? ?????????? ???????? ????? NPSM
Файлы DLL,nshhttp.dll,,0,Версия,10.0.16299.192
Файлы DLL,nshhttp.dll,,0,Описание,?????????? DLL netsh ??? HTTP
Файлы DLL,nshipsec.dll,,0,Версия,10.0.16299.15
Файлы DLL,nshipsec.dll,,0,Описание,?????????? DLL ??????? IPSec ??????? Net
Файлы DLL,nshwfp.dll,,0,Версия,10.0.16299.15
Файлы DLL,nshwfp.dll,,0,Описание,?????? ????????? ????????? ?????????? Windows ? Netsh
Файлы DLL,nsi.dll,,0,Версия,10.0.16299.15
Файлы DLL,nsi.dll,,0,Описание,NSI User-mode interface DLL
Файлы DLL,ntasn1.dll,,0,Версия,10.0.16299.15
Файлы DLL,ntasn1.dll,,0,Описание,Microsoft ASN.1 API
Файлы DLL,ntdll.dll,,0,Версия,10.0.16299.192
Файлы DLL,ntdll.dll,,0,Описание,????????? ?????????? NT
Файлы DLL,ntdsapi.dll,,0,Версия,10.0.16299.15
Файлы DLL,ntdsapi.dll,,0,Описание,Active Directory Domain Services API
Файлы DLL,ntlanman.dll,,0,Версия,10.0.16299.15
Файлы DLL,ntlanman.dll,,0,Описание,Microsoft® LAN Manager
Файлы DLL,ntlanui2.dll,,0,Версия,10.0.16299.15
Файлы DLL,ntlanui2.dll,,0,Описание,????????? ???????????? ???????? ??????? ????????
Файлы DLL,ntlmshared.dll,,0,Версия,10.0.16299.15
Файлы DLL,ntlmshared.dll,,0,Описание,NTLM Shared Functionality
Файлы DLL,ntmarta.dll,,0,Версия,10.0.16299.15
Файлы DLL,ntmarta.dll,,0,Описание,????????? Windows NT MARTA
Файлы DLL,ntprint.dll,,0,Версия,10.0.16299.15
Файлы DLL,ntprint.dll,,0,Описание,?????????? ????????? ?????????? ??????? ??????
Файлы DLL,ntshrui.dll,,0,Версия,10.0.16299.15
Файлы DLL,ntshrui.dll,,0,Описание,?????????? ????????; ?????????????? ????? ??????
Файлы DLL,ntvdm64.dll,,0,Версия,10.0.16299.15
Файлы DLL,ntvdm64.dll,,0,Описание,16-????????? ???????? ?? NT64
Файлы DLL,nvapi.dll,,0,Версия,23.21.13.8871
Файлы DLL,nvapi.dll,,0,Описание,NVIDIA NVAPI Library; Version 388.71 
Файлы DLL,nvaudcap32v.dll,,0,Версия,1.0.2311.1052
Файлы DLL,nvaudcap32v.dll,,0,Описание,NVIDIA Virtual Audio Driver
Файлы DLL,nvcompiler.dll,,0,Версия,23.21.13.8871
Файлы DLL,nvcompiler.dll,,0,Описание,NVIDIA Compiler; Version 388.71 
Файлы DLL,nvcuda.dll,,0,Версия,23.21.13.8871
Файлы DLL,nvcuda.dll,,0,Описание,NVIDIA CUDA Driver; Version 388.71 
Файлы DLL,nvcuvid.dll,,0,Версия,7.17.13.8871
Файлы DLL,nvcuvid.dll,,0,Описание,NVIDIA CUDA Video Decode API; Version 388.71 
Файлы DLL,nvdecmftmjpeg.dll,,0,Версия,23.21.13.8871
Файлы DLL,nvdecmftmjpeg.dll,,0,Описание,NVIDIA MJPEG Decoder MFT; Version 388.71
Файлы DLL,nvencmfth264.dll,,0,Версия,23.21.13.8871
Файлы DLL,nvencmfth264.dll,,0,Описание,NVIDIA H.264 Encoder MFT; Version 388.71
Файлы DLL,nvencodeapi.dll,,0,Версия,23.21.13.8871
Файлы DLL,nvencodeapi.dll,,0,Описание,NVIDIA Video Encoder API; Version 8.0 
Файлы DLL,nvfatbinaryloader.dll,,0,Версия,23.21.13.8871
Файлы DLL,nvfatbinaryloader.dll,,0,Описание,NVIDIA Fatbinary Loader; Version 388.71 
Файлы DLL,nvfbc.dll,,0,Версия,6.14.13.8871
Файлы DLL,nvfbc.dll,,0,Описание,NVIDIA Frame Buffer Capture Library; Version 
Файлы DLL,nvifr.dll,,0,Версия,6.14.13.8871
Файлы DLL,nvifr.dll,,0,Описание,NVIDIA In-band Frame Rendering Library; Version 
Файлы DLL,nvifropengl.dll,,0,Версия,23.21.13.8871
Файлы DLL,nvifropengl.dll,,0,Описание,NVIDIA OpenGL In-band Frame Readback Library; Version 
Файлы DLL,nvoglv32.dll,,0,Версия,23.21.13.8871
Файлы DLL,nvoglv32.dll,,0,Описание,NVIDIA Compatible OpenGL ICD
Файлы DLL,nvopencl.dll,,0,Версия,23.21.13.8871
Файлы DLL,nvopencl.dll,,0,Описание,NVIDIA CUDA 9.1.104 OpenCL 1.2 Driver; Version 388.71 
Файлы DLL,nvptxjitcompiler.dll,,0,Версия,23.21.13.8871
Файлы DLL,nvptxjitcompiler.dll,,0,Описание,NVIDIA PTX JIT Compiler; Version 388.71 
Файлы DLL,nvspbridge.dll,,0,Версия,3.9.0.61
Файлы DLL,nvspbridge.dll,,0,Описание,NVIDIA GFE - Notification Bridge
Файлы DLL,nvspcap.dll,,0,Версия,3.11.0.73
Файлы DLL,nvspcap.dll,,0,Описание,NVIDIA Game Proxy
Файлы DLL,objsel.dll,,0,Версия,10.0.16299.15
Файлы DLL,objsel.dll,,0,Описание,?????? ?????? ???????
Файлы DLL,occache.dll,,0,Версия,11.0.16299.15
Файлы DLL,occache.dll,,0,Описание,???????? ????????? ????????? ?????????? ???????
Файлы DLL,ocsetapi.dll,,0,Версия,10.0.16299.15
Файлы DLL,ocsetapi.dll,,0,Описание,Windows Optional Component Setup API
Файлы DLL,odbc32.dll,,0,Версия,10.0.16299.15
Файлы DLL,odbc32.dll,,0,Описание,ODBC Driver Manager
Файлы DLL,odbcbcp.dll,,0,Версия,10.0.16299.15
Файлы DLL,odbcbcp.dll,,0,Описание,BCP for ODBC
Файлы DLL,odbcconf.dll,,0,Версия,10.0.16299.15
Файлы DLL,odbcconf.dll,,0,Описание,ODBC Driver Configuration Program
Файлы DLL,odbccp32.dll,,0,Версия,10.0.16299.15
Файлы DLL,odbccp32.dll,,0,Описание,ODBC Installer
Файлы DLL,odbccr32.dll,,0,Версия,10.0.16299.15
Файлы DLL,odbccr32.dll,,0,Описание,ODBC Cursor Library
Файлы DLL,odbccu32.dll,,0,Версия,10.0.16299.15
Файлы DLL,odbccu32.dll,,0,Описание,ODBC Cursor Library
Файлы DLL,odbcint.dll,,0,Версия,10.0.16299.15
Файлы DLL,odbcint.dll,,0,Описание,ODBC Resources
Файлы DLL,odbcji32.dll,,0,Версия,10.0.16299.15
Файлы DLL,odbcji32.dll,,0,Описание,Microsoft ODBC Desktop Driver Pack 3.5
Файлы DLL,odbcjt32.dll,,0,Версия,10.0.16299.15
Файлы DLL,odbcjt32.dll,,0,Описание,Microsoft ODBC Desktop Driver Pack 3.5
Файлы DLL,odbctrac.dll,,0,Версия,10.0.16299.15
Файлы DLL,odbctrac.dll,,0,Описание,ODBC Driver Manager Trace
Файлы DLL,oddbse32.dll,,0,Версия,10.0.16299.15
Файлы DLL,oddbse32.dll,,0,Описание,ODBC (3.0) driver for DBase
Файлы DLL,odexl32.dll,,0,Версия,10.0.16299.15
Файлы DLL,odexl32.dll,,0,Описание,ODBC (3.0) driver for Excel
Файлы DLL,odfox32.dll,,0,Версия,10.0.16299.15
Файлы DLL,odfox32.dll,,0,Описание,ODBC (3.0) driver for FoxPro
Файлы DLL,odpdx32.dll,,0,Версия,10.0.16299.15
Файлы DLL,odpdx32.dll,,0,Описание,ODBC (3.0) driver for Paradox
Файлы DLL,odtext32.dll,,0,Версия,10.0.16299.15
Файлы DLL,odtext32.dll,,0,Описание,ODBC (3.0) driver for text files
Файлы DLL,oemlicense.dll,,0,Версия,10.0.16299.15
Файлы DLL,oemlicense.dll,,0,Описание,Client Licensing Platform Client Provisioning
Файлы DLL,offfilt.dll,,0,Версия,2008.0.16299.15
Файлы DLL,offfilt.dll,,0,Описание,?????? OFFICE
Файлы DLL,offlinelsa.dll,,0,Версия,10.0.16299.15
Файлы DLL,offlinelsa.dll,,0,Описание,Windows
Файлы DLL,offlinesam.dll,,0,Версия,10.0.16299.15
Файлы DLL,offlinesam.dll,,0,Описание,Windows
Файлы DLL,offreg.dll,,0,Версия,10.0.16299.15
Файлы DLL,offreg.dll,,0,Описание,Offline registry DLL
Файлы DLL,ole2.dll,,0,Версия,3.10.0.103
Файлы DLL,ole2.dll,,0,Описание,Windows Win16 Application Launcher
Файлы DLL,ole2disp.dll,,0,Версия,3.10.0.103
Файлы DLL,ole2disp.dll,,0,Описание,Windows Win16 Application Launcher
Файлы DLL,ole2nls.dll,,0,Версия,3.10.0.103
Файлы DLL,ole2nls.dll,,0,Описание,Windows Win16 Application Launcher
Файлы DLL,ole32.dll,,0,Версия,10.0.16299.192
Файлы DLL,ole32.dll,,0,Описание,Microsoft OLE ??? Windows
Файлы DLL,oleacc.dll,,0,Версия,7.2.16299.15
Файлы DLL,oleacc.dll,,0,Описание,Active Accessibility Core Component
Файлы DLL,oleacchooks.dll,,0,Версия,7.2.16299.15
Файлы DLL,oleacchooks.dll,,0,Описание,Active Accessibility Event Hooks Library
Файлы DLL,oleaccrc.dll,,0,Версия,7.2.16299.15
Файлы DLL,oleaccrc.dll,,0,Описание,Active Accessibility Resource DLL
Файлы DLL,oleaut32.dll,,0,Версия,10.0.16299.15
Файлы DLL,oleaut32.dll,,0,Описание,OLEAUT32.DLL
Файлы DLL,olecli32.dll,,0,Версия,10.0.16299.15
Файлы DLL,olecli32.dll,,0,Описание,?????????? ??????? OLE
Файлы DLL,oledb32.dll,,0,Версия,10.0.16299.15
Файлы DLL,oledb32.dll,,0,Описание,OLE DB Core Services
Файлы DLL,oledb32r.dll,,0,Версия,10.0.16299.15
Файлы DLL,oledb32r.dll,,0,Описание,??????? ???????? ????? OLE DB
Файлы DLL,oledlg.dll,,0,Версия,10.0.16299.15
Файлы DLL,oledlg.dll,,0,Описание,????????? ?????????? ???????????? OLE
Файлы DLL,oleprn.dll,,0,Версия,10.0.16299.15
Файлы DLL,oleprn.dll,,0,Описание,Oleprn DLL
Файлы DLL,olepro32.dll,,0,Версия,10.0.16299.15
Файлы DLL,olepro32.dll,,0,Описание,OLEPRO32.DLL
Файлы DLL,olesvr32.dll,,0,Версия,10.0.16299.15
Файлы DLL,olesvr32.dll,,0,Описание,Object Linking and Embedding Server Library
Файлы DLL,olethk32.dll,,0,Версия,10.0.16299.15
Файлы DLL,olethk32.dll,,0,Описание,Microsoft OLE for Windows
Файлы DLL,omadmapi.dll,,0,Версия,10.0.16299.15
Файлы DLL,omadmapi.dll,,0,Описание,omadmapi
Файлы DLL,ondemandbrokerclient.dll,,0,Версия,10.0.16299.15
Файлы DLL,ondemandbrokerclient.dll,,0,Описание,OnDemandBrokerClient
Файлы DLL,ondemandconnroutehelper.dll,,0,Версия,10.0.16299.15
Файлы DLL,ondemandconnroutehelper.dll,,0,Описание,On Demand Connctiond Route Helper
Файлы DLL,onecorecommonproxystub.dll,,0,Версия,10.0.16299.15
Файлы DLL,onecorecommonproxystub.dll,,0,Описание,OneCore Common Proxy Stub
Файлы DLL,onecoreuapcommonproxystub.dll,,0,Версия,10.0.16299.15
Файлы DLL,onecoreuapcommonproxystub.dll,,0,Описание,OneCoreUAP Common Proxy Stub
Файлы DLL,onedrivesettingsyncprovider.dll,,0,Версия,10.0.16299.15
Файлы DLL,onedrivesettingsyncprovider.dll,,0,Описание,OneDrive Setting Sync
Файлы DLL,onex.dll,,0,Версия,10.0.16299.15
Файлы DLL,onex.dll,,0,Описание,?????????? ????????? IEEE 802.1X
Файлы DLL,onexui.dll,,0,Версия,10.0.16299.15
Файлы DLL,onexui.dll,,0,Описание,?????????? ????????? ???????????? IEEE 802.1X
Файлы DLL,oobefldr.dll,,0,Версия,10.0.16299.15
Файлы DLL,oobefldr.dll,,0,Описание,????????? ? ??????
Файлы DLL,opcservices.dll,,0,Версия,10.0.16299.15
Файлы DLL,opcservices.dll,,0,Описание,Native Code OPC Services Library
Файлы DLL,opencl.dll,,0,Версия,1.2.11.0
Файлы DLL,opencl.dll,,0,Описание,OpenCL Client DLL
Файлы DLL,opengl32.dll,,0,Версия,10.0.16299.15
Файлы DLL,opengl32.dll,,0,Описание,OpenGL Client DLL
Файлы DLL,ortcengine.dll,,0,Версия,6.2.8.523
Файлы DLL,ortcengine.dll,,0,Описание,Microsoft Skype ORTC Engine
Файлы DLL,osbaseln.dll,,0,Версия,10.0.16299.15
Файлы DLL,osbaseln.dll,,0,Описание,Service Reporting API
Файлы DLL,osuninst.dll,,0,Версия,10.0.16299.15
Файлы DLL,osuninst.dll,,0,Описание,Uninstall Interface
Файлы DLL,p2p.dll,,0,Версия,10.0.16299.192
Файлы DLL,p2p.dll,,0,Описание,??????????? ???????????? ????
Файлы DLL,p2pgraph.dll,,0,Версия,10.0.16299.15
Файлы DLL,p2pgraph.dll,,0,Описание,Peer-to-Peer Graphing
Файлы DLL,p2pnetsh.dll,,0,Версия,10.0.16299.15
Файлы DLL,p2pnetsh.dll,,0,Описание,???????????? ?????? ????????? NetSh
Файлы DLL,packager.dll,,0,Версия,10.0.16299.15
Файлы DLL,packager.dll,,0,Описание,????????? ????????2
Файлы DLL,packagestateroaming.dll,,0,Версия,10.0.16299.15
Файлы DLL,packagestateroaming.dll,,0,Описание,Package State Roaming
Файлы DLL,panmap.dll,,0,Версия,10.0.16299.15
Файлы DLL,panmap.dll,,0,Описание,PANOSE(tm) Font Mapper
Файлы DLL,pautoenr.dll,,0,Версия,10.0.16299.15
Файлы DLL,pautoenr.dll,,0,Описание,?????????? ?????????????? ???????????
Файлы DLL,payloadrestrictions.dll,,0,Версия,10.0.16299.15
Файлы DLL,payloadrestrictions.dll,,0,Описание,Payload Restrictions Mitigation Provider
Файлы DLL,paymentmediatorserviceproxy.dll,,0,Версия,10.0.16299.15
Файлы DLL,paymentmediatorserviceproxy.dll,,0,Описание,Payment Mediator Service Proxy
Файлы DLL,pcacli.dll,,0,Версия,10.0.16299.15
Файлы DLL,pcacli.dll,,0,Описание,Program Compatibility Assistant Client Module
Файлы DLL,pcaui.dll,,0,Версия,10.0.16299.15
Файлы DLL,pcaui.dll,,0,Описание,????????? ????????? ?? ????????????? ????????
Файлы DLL,pcpksp.dll,,0,Версия,10.0.16299.64
Файлы DLL,pcpksp.dll,,0,Описание,????????? ????????? ?????? ????????? (??????????) ??? ?????????? ?????????? ?????????
Файлы DLL,pcshellcommonproxystub.dll,,0,Версия,10.0.16299.15
Файлы DLL,pcshellcommonproxystub.dll,,0,Описание,PCShell Common Proxy Stub
Файлы DLL,pcwum.dll,,0,Версия,10.0.16299.15
Файлы DLL,pcwum.dll,,0,Описание,???????? ?????????????????? ??? ??????????? ?????????? DLL Windows
