Page,Device,Group,ItemID,Item,Value
SMART,ST500LT012-1DG142 (S3PSRYY3),C5,22,Значение,100
SMART,ST500LT012-1DG142 (S3PSRYY3),C5,23,Наихудшее,100
SMART,ST500LT012-1DG142 (S3PSRYY3),C5,24,Данные,0
SMART,ST500LT012-1DG142 (S3PSRYY3),C5,25,Статус,OK: Всегда пройдено
SMART,ST500LT012-1DG142 (S3PSRYY3),C6,21,Описание атрибута,Offline Uncorrectable Sector Count
SMART,ST500LT012-1DG142 (S3PSRYY3),C6,22,Порог,0
SMART,ST500LT012-1DG142 (S3PSRYY3),C6,23,Значение,100
SMART,ST500LT012-1DG142 (S3PSRYY3),C6,24,Наихудшее,100
SMART,ST500LT012-1DG142 (S3PSRYY3),C6,25,Данные,0
SMART,ST500LT012-1DG142 (S3PSRYY3),C6,26,Статус,OK: Всегда пройдено
SMART,ST500LT012-1DG142 (S3PSRYY3),C7,22,Описание атрибута,Ultra ATA CRC Error Rate
SMART,ST500LT012-1DG142 (S3PSRYY3),C7,23,Порог,0
SMART,ST500LT012-1DG142 (S3PSRYY3),C7,24,Значение,200
SMART,ST500LT012-1DG142 (S3PSRYY3),C7,25,Наихудшее,200
SMART,ST500LT012-1DG142 (S3PSRYY3),C7,26,Данные,0
SMART,ST500LT012-1DG142 (S3PSRYY3),C7,27,Статус,OK: Всегда пройдено
SMART,ST500LT012-1DG142 (S3PSRYY3),FE,23,Описание атрибута,Free Fall Event Count
SMART,ST500LT012-1DG142 (S3PSRYY3),FE,24,Порог,0
SMART,ST500LT012-1DG142 (S3PSRYY3),FE,25,Значение,100
SMART,ST500LT012-1DG142 (S3PSRYY3),FE,26,Наихудшее,100
SMART,ST500LT012-1DG142 (S3PSRYY3),FE,27,Данные,0
SMART,ST500LT012-1DG142 (S3PSRYY3),FE,28,Статус,OK: Всегда пройдено
Сеть Windows,Неизвестно,Свойства сетевого адаптера,0,Сетевой адаптер,
Сеть Windows,Неизвестно,Свойства сетевого адаптера,0,Тип интерфейса,Ethernet
Сеть Windows,Неизвестно,Свойства сетевого адаптера,0,Аппаратный адрес,D8-5D-E2-28-F9-04
Сеть Windows,Неизвестно,Свойства сетевого адаптера,0,Соединение,Сетевое подключение Bluetooth
Сеть Windows,Неизвестно,Свойства сетевого адаптера,0,MTU,1500 байт
Сеть Windows,Неизвестно,Свойства сетевого адаптера,0,Получено байт,0
Сеть Windows,Неизвестно,Свойства сетевого адаптера,0,Отправлено байт,0
Сеть Windows,Realtek PCIe GBE Family Controller,Свойства сетевого адаптера,0,Сетевой адаптер,Realtek PCIe GBE Family Controller
Сеть Windows,Realtek PCIe GBE Family Controller,Свойства сетевого адаптера,0,Тип интерфейса,Ethernet
Сеть Windows,Realtek PCIe GBE Family Controller,Свойства сетевого адаптера,0,Аппаратный адрес,48-0F-CF-DC-C6-22
Сеть Windows,Realtek PCIe GBE Family Controller,Свойства сетевого адаптера,0,Соединение,Подключение по локальной сети
Сеть Windows,Realtek PCIe GBE Family Controller,Свойства сетевого адаптера,0,MTU,1500 байт
Сеть Windows,Realtek PCIe GBE Family Controller,Свойства сетевого адаптера,0,Получено байт,0
Сеть Windows,Realtek PCIe GBE Family Controller,Свойства сетевого адаптера,0,Отправлено байт,0
Сеть Windows,Realtek PCIe GBE Family Controller,Производитель сетевого адаптера,0,Фирма,Realtek Semiconductor Corp.
Сеть Windows,Realtek PCIe GBE Family Controller,Производитель сетевого адаптера,0,Информация о продукте,http://www.realtek.com.tw/products/productsView.aspx?Langid=1&PNid=7&PFid=10&Level=3&Conn=2
Сеть Windows,Realtek PCIe GBE Family Controller,Производитель сетевого адаптера,0,Загрузка драйверов,http://www.realtek.com.tw/downloads
Сеть Windows,Realtek PCIe GBE Family Controller,Производитель сетевого адаптера,0,Обновление драйверов,http://www.aida64.com/driver-updates
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства сетевого адаптера,0,Сетевой адаптер,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства сетевого адаптера,0,Тип интерфейса,802.11 Wireless Ethernet
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства сетевого адаптера,0,Аппаратный адрес,D8-5D-E2-28-F9-03
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства сетевого адаптера,0,Соединение,Беспроводное сетевое соединение
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства сетевого адаптера,0,Скорость соединения,150 Mbps
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства сетевого адаптера,0,MTU,1500 байт
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства сетевого адаптера,0,DHCP-аренда получена,24.01.2018 11:20:47
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства сетевого адаптера,0,DHCP-аренда истекает,24.01.2018 11:30:47
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства сетевого адаптера,0,Получено байт,252246 (246.3 КБ)
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства сетевого адаптера,0,Отправлено байт,129460 (126.4 КБ)
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Адреса сетевого адаптера,0,IP / маска подсети,192.168.137.23 / 255.255.255.0
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Адреса сетевого адаптера,0,Шлюз,192.168.137.1
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Адреса сетевого адаптера,0,DHCP,192.168.137.1
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Адреса сетевого адаптера,0,DNS,8.8.8.8
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства WLAN,0,Тип сети,Инфраструктура
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства WLAN,0,SSID,CCsoft1
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства WLAN,0,BSSID,54-E6-FC-FF-12-E6
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства WLAN,0,Алгоритм аутентификации,WPA2-PSK
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства WLAN,0,Алгоритм шифрования,CCMP
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства WLAN,0,Канал,13 (2472 МГц)
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства WLAN,0,Сила сигнала,-43 дБм (отличный)
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства WLAN,0,Скорость передачи,150 Mbps
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Свойства WLAN,0,Скорость приёма,150 Mbps
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Производитель сетевого адаптера,0,Фирма,Realtek Semiconductor Corp.
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Производитель сетевого адаптера,0,Информация о продукте,http://www.realtek.com.tw/products/productsView.aspx?Langid=1&PNid=7&PFid=10&Level=3&Conn=2
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Производитель сетевого адаптера,0,Загрузка драйверов,http://www.realtek.com.tw/downloads
Сеть Windows,Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter,Производитель сетевого адаптера,0,Обновление драйверов,http://www.aida64.com/driver-updates
Сеть PCI / PnP,Realtek RTL8168/8111 PCI-E Gigabit Ethernet Adapter,,1793,Тип,PCI
Сеть PCI / PnP,Realtek RTL8723BE Wireless LAN 802.11n PCI-E Network Adapter,,1793,Тип,PCI
IAM,Microsoft Communities,Свойства учётной записи,0,Имя учётной записи,Microsoft Communities
IAM,Microsoft Communities,Свойства учётной записи,0,ID учётной записи,account{6B25BC41-B3F7-434F-90E8-836B010D24DF}.oeaccount
IAM,Microsoft Communities,Свойства учётной записи,0,Тип учётной записи,Новости (По умолчанию)
IAM,Microsoft Communities,Свойства учётной записи,0,Имя приложения,Microsoft Windows Mail
IAM,Microsoft Communities,Свойства учётной записи,0,Соединение,Не определено (IE по умолчанию)
IAM,Microsoft Communities,Свойства учётной записи,0,NNTP-сервер,msnews.microsoft.com
IAM,Microsoft Communities,Функции учётной записи,0,Запрос пароля NNTP,Нет
IAM,Microsoft Communities,Функции учётной записи,0,Безопасная идентификация NNTP,Нет
IAM,Microsoft Communities,Функции учётной записи,0,Безопасное соединение NNTP,Нет
IAM,Microsoft Communities,Функции учётной записи,0,Использование групповых описаний NNTP,Нет
IAM,Microsoft Communities,Функции учётной записи,0,Почта NNTP в обычном текстовом формате,Нет
IAM,Microsoft Communities,Функции учётной записи,0,Почта NNTP в формате HTML,Нет
IAM,Active Directory,Свойства учётной записи,0,Имя учётной записи,Active Directory
IAM,Active Directory,Свойства учётной записи,0,ID учётной записи,account{86013DAD-6887-48EC-AD8D-0C660FE76222}.oeaccount
IAM,Active Directory,Свойства учётной записи,0,Тип учётной записи,LDAP
IAM,Active Directory,Свойства учётной записи,0,Имя приложения,Microsoft Windows Mail
IAM,Active Directory,Свойства учётной записи,0,Соединение,Не определено (IE по умолчанию)
IAM,Active Directory,Свойства учётной записи,0,LDAP-сервер,NULL:3268
IAM,Active Directory,Свойства учётной записи,0,Имя пользователя LDAP,NULL
IAM,Active Directory,Свойства учётной записи,0,Поисковая база LDAP,NULL
IAM,Active Directory,Свойства учётной записи,0,Таймаут поиска LDAP,1 мин
IAM,Active Directory,Функции учётной записи,0,Требуется идентификация LDAP,Да
IAM,Active Directory,Функции учётной записи,0,Безопасная идентификация LDAP,Да
IAM,Active Directory,Функции учётной записи,0,Безопасное соединение LDAP,Нет
IAM,Active Directory,Функции учётной записи,0,Простой поисковый фильтр LDAP,Нет
IAM,Служба каталогов Интернета VeriSign,Свойства учётной записи,0,Имя учётной записи,Служба каталогов Интернета VeriSign
IAM,Служба каталогов Интернета VeriSign,Свойства учётной записи,0,ID учётной записи,account{3A88BBDC-9732-4361-9A98-5B7DFBDDA74D}.oeaccount
IAM,Служба каталогов Интернета VeriSign,Свойства учётной записи,0,Тип учётной записи,LDAP
IAM,Служба каталогов Интернета VeriSign,Свойства учётной записи,0,Имя приложения,Microsoft Windows Mail
IAM,Служба каталогов Интернета VeriSign,Свойства учётной записи,0,Соединение,Не определено (IE по умолчанию)
IAM,Служба каталогов Интернета VeriSign,Свойства учётной записи,0,LDAP-сервер,directory.verisign.com
IAM,Служба каталогов Интернета VeriSign,Свойства учётной записи,0,LDAP URL,http://www.verisign.com
IAM,Служба каталогов Интернета VeriSign,Свойства учётной записи,0,Поисковая база LDAP,NULL
IAM,Служба каталогов Интернета VeriSign,Свойства учётной записи,0,Таймаут поиска LDAP,1 мин
IAM,Служба каталогов Интернета VeriSign,Функции учётной записи,0,Требуется идентификация LDAP,Нет
IAM,Служба каталогов Интернета VeriSign,Функции учётной записи,0,Безопасная идентификация LDAP,Нет
IAM,Служба каталогов Интернета VeriSign,Функции учётной записи,0,Безопасное соединение LDAP,Нет
IAM,Служба каталогов Интернета VeriSign,Функции учётной записи,0,Простой поисковый фильтр LDAP,Да
Интернет,,Установки Интернета,0,Домашняя страница,http://go.microsoft.com/fwlink/?LinkId=69157
Интернет,,Установки Интернета,0,Страница поиска,http://go.microsoft.com/fwlink/?LinkId=54896
Интернет,,Установки Интернета,0,Локальная страница,C:\Windows\system32\blank.htm
Интернет,,Установки Интернета,0,Папка для загружаемых файлов,
Интернет,,Текущий прокси,0,Статус прокси,Запрещено
Интернет,,LAN-прокси,0,Статус прокси,Запрещено
Маршруты,Активный,,0,Сетевое назначение,0.0.0.0
Маршруты,Активный,,0,Маска сети,0.0.0.0
Маршруты,Активный,,0,Шлюз,192.168.137.1
Маршруты,Активный,,0,Метрика,25
Маршруты,Активный,,0,Интерфейс,192.168.137.23 (Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter)
Маршруты,Активный,,0,Сетевое назначение,127.0.0.0
Маршруты,Активный,,0,Маска сети,255.0.0.0
Маршруты,Активный,,0,Шлюз,127.0.0.1
Маршруты,Активный,,0,Метрика,306
Маршруты,Активный,,0,Интерфейс,127.0.0.1 (Software Loopback Interface 1)
Маршруты,Активный,,0,Сетевое назначение,127.0.0.1
Маршруты,Активный,,0,Маска сети,255.255.255.255
Маршруты,Активный,,0,Шлюз,127.0.0.1
Маршруты,Активный,,0,Метрика,306
Маршруты,Активный,,0,Интерфейс,127.0.0.1 (Software Loopback Interface 1)
Маршруты,Активный,,0,Сетевое назначение,127.255.255.255
Маршруты,Активный,,0,Маска сети,255.255.255.255
Маршруты,Активный,,0,Шлюз,127.0.0.1
Маршруты,Активный,,0,Метрика,306
Маршруты,Активный,,0,Интерфейс,127.0.0.1 (Software Loopback Interface 1)
Маршруты,Активный,,0,Сетевое назначение,192.168.137.0
Маршруты,Активный,,0,Маска сети,255.255.255.0
Маршруты,Активный,,0,Шлюз,192.168.137.23
Маршруты,Активный,,0,Метрика,281
Маршруты,Активный,,0,Интерфейс,192.168.137.23 (Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter)
Маршруты,Активный,,0,Сетевое назначение,192.168.137.23
Маршруты,Активный,,0,Маска сети,255.255.255.255
Маршруты,Активный,,0,Шлюз,192.168.137.23
Маршруты,Активный,,0,Метрика,281
Маршруты,Активный,,0,Интерфейс,192.168.137.23 (Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter)
Маршруты,Активный,,0,Сетевое назначение,192.168.137.255
Маршруты,Активный,,0,Маска сети,255.255.255.255
Маршруты,Активный,,0,Шлюз,192.168.137.23
Маршруты,Активный,,0,Метрика,281
Маршруты,Активный,,0,Интерфейс,192.168.137.23 (Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter)
Маршруты,Активный,,0,Сетевое назначение,224.0.0.0
Маршруты,Активный,,0,Маска сети,240.0.0.0
Маршруты,Активный,,0,Шлюз,127.0.0.1
Маршруты,Активный,,0,Метрика,306
Маршруты,Активный,,0,Интерфейс,127.0.0.1 (Software Loopback Interface 1)
Маршруты,Активный,,0,Сетевое назначение,224.0.0.0
Маршруты,Активный,,0,Маска сети,240.0.0.0
Маршруты,Активный,,0,Шлюз,192.168.137.23
Маршруты,Активный,,0,Метрика,281
Маршруты,Активный,,0,Интерфейс,192.168.137.23 (Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter)
Маршруты,Активный,,0,Сетевое назначение,255.255.255.255
Маршруты,Активный,,0,Маска сети,255.255.255.255
Маршруты,Активный,,0,Шлюз,127.0.0.1
Маршруты,Активный,,0,Метрика,306
Маршруты,Активный,,0,Интерфейс,127.0.0.1 (Software Loopback Interface 1)
Маршруты,Активный,,0,Сетевое назначение,255.255.255.255
Маршруты,Активный,,0,Маска сети,255.255.255.255
Маршруты,Активный,,0,Шлюз,192.168.137.23
Маршруты,Активный,,0,Метрика,281
Маршруты,Активный,,0,Интерфейс,192.168.137.23 (Realtek RTL8723BE 802.11 b/g/n Wi-Fi Adapter)
IE Cookie,2018-01-18 09:25:46,,0,URL,ccsoft@admixer.net/
IE Cookie,2018-01-18 17:30:45,,0,URL,ccsoft@casalemedia.com/
IE Cookie,2018-01-18 17:36:27,,0,URL,ccsoft@1rx.io/
IE Cookie,2018-01-19 17:17:05,,0,URL,ccsoft@live.com/
IE Cookie,2018-01-19 17:17:05,,0,URL,ccsoft@login.live.com/
IE Cookie,2018-01-19 17:17:11,,0,URL,ccsoft@m.hotmail.com/
IE Cookie,2018-01-19 17:17:13,,0,URL,ccsoft@c.bing.com/
IE Cookie,2018-01-19 17:17:13,,0,URL,ccsoft@c1.skype.com/
IE Cookie,2018-01-19 17:17:14,,0,URL,ccsoft@login.microsoftonline.com/
IE Cookie,2018-01-19 17:17:29,,0,URL,ccsoft@bing.com/
IE Cookie,2018-01-19 17:29:52,,0,URL,ccsoft@doubleclick.net/
IE Cookie,2018-01-19 17:29:52,,0,URL,ccsoft@mathtag.com/
IE Cookie,2018-01-19 18:29:56,,0,URL,ccsoft@adnxs.com/
IE Cookie,2018-01-24 11:21:13,,0,URL,ccsoft@skype.com/
История браузера,2018-01-18 09:46:09,,0,URL,CCsoft@file:///C:/Users/CCsoft/Desktop/ttroino/NEF/NEF%20UI/NEF-UI_Teacher'sBook.pdf
История браузера,2018-01-18 17:09:27,,0,URL,CCsoft@file:///C:/Users/CCsoft/Desktop/ttroino/NEF/NEFpre/New%20English%20File%20Pre-Intermediate%20-%20Teacher's%20Book.pdf
История браузера,2018-01-18 17:38:29,,0,URL,CCsoft@file:///C:/Users/CCsoft/Desktop/ttroino/OxfordGrammar/Oxford_Practice_Grammar_Basic_SB.pdf
История браузера,2018-01-18 18:11:18,,0,URL,CCsoft@file:///C:/Users/CCsoft/Desktop/ttroino/Essential%20Grammar%20in%20Use%20Raymond%20Murphy%20-%20Elementary.pdf
История браузера,2018-01-19 09:00:40,,0,URL,CCsoft@file:///C:/Users/CCsoft/Desktop/ttroino/EF_3Elem/Tests/file_tests/EF3e_elem_filetest_04a.pdf
История браузера,2018-01-19 09:01:27,,0,URL,CCsoft@file:///C:/Users/CCsoft/Desktop/ttroino/EF_3Elem/Tests/file_tests/EF3e_elem_filetest_04_answerkey.pdf
История браузера,2018-01-19 09:09:40,,0,URL,CCsoft@file:///C:/Users/CCsoft/Desktop/ttroino/EF_3Elem/TB.pdf
История браузера,2018-01-19 17:04:35,,0,URL,CCsoft@file:///C:/Users/CCsoft/Desktop/ttroino/NEW_Total%20_Engl_PRE/new_TB.pdf
История браузера,2018-01-19 17:17:10,,0,URL,CCsoft@https://apps.skype.com/home/?uiversion=7.40.66.104&language=ru
История браузера,2018-01-19 17:17:15,,0,URL,CCsoft@https://apps.skype.com/adcontrol/prelogic.html
История браузера,2018-01-19 17:17:30,,0,URL,CCsoft@https://apps.skype.com/chatadwidget/?containerType=LER
История браузера,2018-01-19 17:38:28,,0,URL,CCsoft@file:///C:/Users/CCsoft/Desktop/ttroino/NEW_Total%20_Engl_PRE/WB_%20Key.pdf.pdf
Файлы DirectX,amstream.dll,,0,Версия,6.06.7601.17514
Файлы DirectX,amstream.dll,,0,Тип,Final Retail
Файлы DirectX,amstream.dll,,0,Язык,Русский
Файлы DirectX,amstream.dll,,0,Размер,70656
Файлы DirectX,amstream.dll,,0,Дата,21.11.2010 5:24:00
Файлы DirectX,bdaplgin.ax,,0,Версия,6.01.7600.16385
Файлы DirectX,bdaplgin.ax,,0,Тип,Final Retail
Файлы DirectX,bdaplgin.ax,,0,Язык,Русский
Файлы DirectX,bdaplgin.ax,,0,Размер,74240
Файлы DirectX,bdaplgin.ax,,0,Дата,14.07.2009 3:14:10
Файлы DirectX,d2d1.dll,,0,Версия,6.01.7601.17514
Файлы DirectX,d2d1.dll,,0,Тип,Final Retail
Файлы DirectX,d2d1.dll,,0,Язык,English
Файлы DirectX,d2d1.dll,,0,Размер,739840
Файлы DirectX,d2d1.dll,,0,Дата,21.11.2010 5:24:22
Файлы DirectX,d3d10.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,d3d10.dll,,0,Тип,Final Retail
Файлы DirectX,d3d10.dll,,0,Язык,English
Файлы DirectX,d3d10.dll,,0,Размер,1030144
Файлы DirectX,d3d10.dll,,0,Дата,14.07.2009 3:15:08
Файлы DirectX,d3d10_1.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,d3d10_1.dll,,0,Тип,Final Retail
Файлы DirectX,d3d10_1.dll,,0,Язык,English
Файлы DirectX,d3d10_1.dll,,0,Размер,161792
Файлы DirectX,d3d10_1.dll,,0,Дата,14.07.2009 3:15:08
Файлы DirectX,d3d10_1core.dll,,0,Версия,6.01.7601.17514
Файлы DirectX,d3d10_1core.dll,,0,Тип,Final Retail
Файлы DirectX,d3d10_1core.dll,,0,Язык,English
Файлы DirectX,d3d10_1core.dll,,0,Размер,219136
Файлы DirectX,d3d10_1core.dll,,0,Дата,21.11.2010 5:23:50
Файлы DirectX,d3d10core.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,d3d10core.dll,,0,Тип,Final Retail
Файлы DirectX,d3d10core.dll,,0,Язык,English
Файлы DirectX,d3d10core.dll,,0,Размер,190464
Файлы DirectX,d3d10core.dll,,0,Дата,14.07.2009 3:15:08
Файлы DirectX,d3d10level9.dll,,0,Версия,6.01.7601.17514
Файлы DirectX,d3d10level9.dll,,0,Тип,Final Retail
Файлы DirectX,d3d10level9.dll,,0,Язык,English
Файлы DirectX,d3d10level9.dll,,0,Размер,489984
Файлы DirectX,d3d10level9.dll,,0,Дата,21.11.2010 5:24:34
Файлы DirectX,d3d10warp.dll,,0,Версия,6.01.7601.17514
Файлы DirectX,d3d10warp.dll,,0,Тип,Final Retail
Файлы DirectX,d3d10warp.dll,,0,Язык,English
Файлы DirectX,d3d10warp.dll,,0,Размер,1171456
Файлы DirectX,d3d10warp.dll,,0,Дата,21.11.2010 5:24:18
Файлы DirectX,d3d11.dll,,0,Версия,6.01.7601.17514
Файлы DirectX,d3d11.dll,,0,Тип,Final Retail
Файлы DirectX,d3d11.dll,,0,Язык,English
Файлы DirectX,d3d11.dll,,0,Размер,522752
Файлы DirectX,d3d11.dll,,0,Дата,21.11.2010 5:23:56
Файлы DirectX,d3d8.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,d3d8.dll,,0,Тип,Final Retail
Файлы DirectX,d3d8.dll,,0,Язык,Английский
Файлы DirectX,d3d8.dll,,0,Размер,1036800
Файлы DirectX,d3d8.dll,,0,Дата,14.07.2009 3:15:08
Файлы DirectX,d3d8thk.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,d3d8thk.dll,,0,Тип,Final Retail
Файлы DirectX,d3d8thk.dll,,0,Язык,Английский
Файлы DirectX,d3d8thk.dll,,0,Размер,11264
Файлы DirectX,d3d8thk.dll,,0,Дата,14.07.2009 3:15:08
Файлы DirectX,d3d9.dll,,0,Версия,6.01.7601.17514
Файлы DirectX,d3d9.dll,,0,Тип,Final Retail
Файлы DirectX,d3d9.dll,,0,Язык,Английский
Файлы DirectX,d3d9.dll,,0,Размер,1828352
Файлы DirectX,d3d9.dll,,0,Дата,21.11.2010 5:24:23
Файлы DirectX,d3dim.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,d3dim.dll,,0,Тип,Final Retail
Файлы DirectX,d3dim.dll,,0,Язык,Английский
Файлы DirectX,d3dim.dll,,0,Размер,386048
Файлы DirectX,d3dim.dll,,0,Дата,14.07.2009 3:15:08
Файлы DirectX,d3dim700.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,d3dim700.dll,,0,Тип,Final Retail
Файлы DirectX,d3dim700.dll,,0,Язык,Английский
Файлы DirectX,d3dim700.dll,,0,Размер,817664
Файлы DirectX,d3dim700.dll,,0,Дата,14.07.2009 3:15:08
Файлы DirectX,d3dramp.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,d3dramp.dll,,0,Тип,Final Retail
Файлы DirectX,d3dramp.dll,,0,Язык,Английский
Файлы DirectX,d3dramp.dll,,0,Размер,593920
Файлы DirectX,d3dramp.dll,,0,Дата,14.07.2009 3:15:08
Файлы DirectX,d3dxof.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,d3dxof.dll,,0,Тип,Final Retail
Файлы DirectX,d3dxof.dll,,0,Язык,Английский
Файлы DirectX,d3dxof.dll,,0,Размер,53760
Файлы DirectX,d3dxof.dll,,0,Дата,14.07.2009 3:15:08
Файлы DirectX,ddraw.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,ddraw.dll,,0,Тип,Final Retail
Файлы DirectX,ddraw.dll,,0,Язык,Русский
Файлы DirectX,ddraw.dll,,0,Размер,531968
Файлы DirectX,ddraw.dll,,0,Дата,14.07.2009 3:15:10
Файлы DirectX,ddrawex.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,ddrawex.dll,,0,Тип,Final Retail
Файлы DirectX,ddrawex.dll,,0,Язык,Английский
Файлы DirectX,ddrawex.dll,,0,Размер,30208
Файлы DirectX,ddrawex.dll,,0,Дата,14.07.2009 3:15:10
Файлы DirectX,devenum.dll,,0,Версия,6.06.7600.16385
Файлы DirectX,devenum.dll,,0,Тип,Final Retail
Файлы DirectX,devenum.dll,,0,Язык,Русский
Файлы DirectX,devenum.dll,,0,Размер,66560
Файлы DirectX,devenum.dll,,0,Дата,14.07.2009 3:15:10
Файлы DirectX,dinput.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,dinput.dll,,0,Тип,Final Retail
Файлы DirectX,dinput.dll,,0,Язык,Русский
Файлы DirectX,dinput.dll,,0,Размер,136704
Файлы DirectX,dinput.dll,,0,Дата,14.07.2009 3:15:11
Файлы DirectX,dinput8.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,dinput8.dll,,0,Тип,Final Retail
Файлы DirectX,dinput8.dll,,0,Язык,Русский
Файлы DirectX,dinput8.dll,,0,Размер,145408
Файлы DirectX,dinput8.dll,,0,Дата,14.07.2009 3:15:11
Файлы DirectX,dmband.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,dmband.dll,,0,Тип,Final Retail
Файлы DirectX,dmband.dll,,0,Язык,Английский
Файлы DirectX,dmband.dll,,0,Размер,30720
Файлы DirectX,dmband.dll,,0,Дата,14.07.2009 3:15:12
Файлы DirectX,dmcompos.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,dmcompos.dll,,0,Тип,Final Retail
Файлы DirectX,dmcompos.dll,,0,Язык,Английский
Файлы DirectX,dmcompos.dll,,0,Размер,63488
Файлы DirectX,dmcompos.dll,,0,Дата,14.07.2009 3:15:12
Файлы DirectX,dmime.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,dmime.dll,,0,Тип,Final Retail
Файлы DirectX,dmime.dll,,0,Язык,Английский
Файлы DirectX,dmime.dll,,0,Размер,179712
Файлы DirectX,dmime.dll,,0,Дата,14.07.2009 3:15:12
Файлы DirectX,dmloader.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,dmloader.dll,,0,Тип,Final Retail
Файлы DirectX,dmloader.dll,,0,Язык,Английский
Файлы DirectX,dmloader.dll,,0,Размер,38400
Файлы DirectX,dmloader.dll,,0,Дата,14.07.2009 3:15:12
Файлы DirectX,dmscript.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,dmscript.dll,,0,Тип,Final Retail
Файлы DirectX,dmscript.dll,,0,Язык,Английский
Файлы DirectX,dmscript.dll,,0,Размер,86016
Файлы DirectX,dmscript.dll,,0,Дата,14.07.2009 3:15:12
Файлы DirectX,dmstyle.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,dmstyle.dll,,0,Тип,Final Retail
Файлы DirectX,dmstyle.dll,,0,Язык,Английский
Файлы DirectX,dmstyle.dll,,0,Размер,105984
Файлы DirectX,dmstyle.dll,,0,Дата,14.07.2009 3:15:12
Файлы DirectX,dmsynth.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,dmsynth.dll,,0,Тип,Final Retail
Файлы DirectX,dmsynth.dll,,0,Язык,Английский
Файлы DirectX,dmsynth.dll,,0,Размер,105472
Файлы DirectX,dmsynth.dll,,0,Дата,14.07.2009 3:15:12
Файлы DirectX,dmusic.dll,,0,Версия,6.01.7600.16385
Файлы DirectX,dmusic.dll,,0,Тип,Final Retail
