Page,Device,Group,ItemID,Item,Value
DMI,BIOS,Свойства BIOS,2568,Возможности расширения,PCI; USB
DMI,BIOS,Свойства BIOS,2600,Виртуальная машина,No
DMI,BIOS,Производитель BIOS,0,Фирма,American Megatrends Inc.
DMI,BIOS,Производитель BIOS,0,Информация о продукте,http://www.ami.com/amibios
DMI,BIOS,Производитель BIOS,0,Модернизации BIOS,http://www.aida64.com/bios-updates
DMI,Система,Свойства системы,2569,Производитель,To Be Filled By O.E.M.
DMI,Система,Свойства системы,2570,Продукт,To Be Filled By O.E.M.
DMI,Система,Свойства системы,2571,Версия,To Be Filled By O.E.M.
DMI,Система,Свойства системы,2572,Серийный номер,To Be Filled By O.E.M.
DMI,Система,Свойства системы,2598,SKU#,To Be Filled By O.E.M.
DMI,Система,Свойства системы,2599,Семейство,To Be Filled By O.E.M.
DMI,Система,Свойства системы,2573,Универсальный уникальный ID,00020003-00040005-00060007-00080009
DMI,Система,Свойства системы,2574,Тип пробуждения,Power Switch
DMI,Системная плата,Свойства системной платы,2575,Производитель,ASRock
DMI,Системная плата,Свойства системной платы,2576,Продукт,B75M-GL R2.0
DMI,Системная плата,Свойства системной платы,2578,Серийный номер,M80-2A008301316
DMI,Системная плата,Производитель системной платы,0,Фирма,ASRock Inc.
DMI,Системная плата,Производитель системной платы,0,Информация о продукте,http://www.asrock.com/mb/index.asp?s=n
DMI,Системная плата,Производитель системной платы,0,Загрузка обновлений BIOS,http://www.asrock.com/support/download.asp?cat=BIOS
DMI,Системная плата,Производитель системной платы,0,Обновление драйверов,http://www.aida64.com/driver-updates
DMI,Системная плата,Производитель системной платы,0,Модернизации BIOS,http://www.aida64.com/bios-updates
DMI,Шасси,Свойства шасси,2579,Производитель,To Be Filled By O.E.M.
DMI,Шасси,Свойства шасси,2580,Версия,To Be Filled By O.E.M.
DMI,Шасси,Свойства шасси,2581,Серийный номер,To Be Filled By O.E.M.
DMI,Шасси,Свойства шасси,2582,Тег имущества,To Be Filled By O.E.M.
DMI,Шасси,Свойства шасси,2583,Тип шасси,Desktop Case
DMI,Шасси,Свойства шасси,2585,Состояние загрузки ОС,Safe
DMI,Шасси,Свойства шасси,2586,Состояние источника питания,Safe
DMI,Шасси,Свойства шасси,2587,Температурное состояние,Safe
DMI,Шасси,Свойства шасси,2588,Состояние безопасности,None
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Свойства процессора,0,Производитель,Intel(R) Corporation
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Свойства процессора,0,Версия,Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Свойства процессора,0,Тег имущества,Fill By OEM
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Свойства процессора,0,Шифр компонента,Fill By OEM
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Свойства процессора,0,Внешняя частота,100 МГц
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Свойства процессора,0,Максимальная частота,3800 МГц
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Свойства процессора,0,Текущая частота,3300 МГц
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Свойства процессора,0,Тип,Central Processor
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Свойства процессора,0,Напряжение питания,5.1 V
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Свойства процессора,0,Статус,Enabled
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Свойства процессора,0,Установка,Socket LGA1155
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Свойства процессора,0,Тип разъёма,CPUSocket
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Свойства процессора,0,HTT / CMP Units,2 / 2
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Свойства процессора,0,Возможности,64-bit
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Производитель ЦП,0,Фирма,Intel Corporation
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Производитель ЦП,0,Информация о продукте,http://ark.intel.com/search.aspx?q=Intel%20Core%20i3-3220
DMI,Процессоры / Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz,Производитель ЦП,0,Обновление драйверов,http://www.aida64.com/driver-updates
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Тип,Instruction
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Режим работы,Write-Through
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Ассоциативность,16-way Set-Associative
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Максимальный объём,512 КБ
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Установленный объём,512 КБ
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Коррекция ошибок,Multi-bit ECC
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Тип разъёма,CPU Internal L2
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Тип,Internal
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Режим работы,Write-Through
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Ассоциативность,16-way Set-Associative
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Максимальный объём,64 КБ
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Установленный объём,64 КБ
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Коррекция ошибок,Parity
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Тип разъёма,CPU Internal L1
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Тип,Instruction
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Режим работы,Write-Back
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Ассоциативность,48-way Set-Associative
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Максимальный объём,3 МБ
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Установленный объём,3 МБ
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Коррекция ошибок,Multi-bit ECC
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Тип разъёма,CPU Internal L3
DMI,Массивы памяти / System Memory,Свойства массива памяти,0,Размещение,Motherboard
DMI,Массивы памяти / System Memory,Свойства массива памяти,0,Функция массива памяти,System Memory
DMI,Массивы памяти / System Memory,Свойства массива памяти,0,Коррекция ошибок,None
DMI,Массивы памяти / System Memory,Свойства массива памяти,0,Макс. объём памяти,16 ГБ
DMI,Массивы памяти / System Memory,Свойства массива памяти,0,Устройства памяти,2
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Форм-фактор,DIMM
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Тип,DDR3
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Тип,Synchronous
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Размер,8 ГБ
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Макс. частота,1600 MT/s
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Текущая частота,1600 MT/s
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Общая ширина,64 бит
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Ширина данных,64 бит
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Ranks,2
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Размещение,ChannelA-DIMM0
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Банк,BANK 0
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Производитель,04EF
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Серийный номер,01046A8B
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Тег имущества,9876543210
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Шифр компонента,TEAMGROUP-UD3-1600
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Форм-фактор,DIMM
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Тип,DDR3
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Тип,Synchronous
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Размер,8 ГБ
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Макс. частота,1600 MT/s
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Текущая частота,1600 MT/s
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Общая ширина,64 бит
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Ширина данных,64 бит
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Ranks,2
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Размещение,ChannelB-DIMM0
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Банк,BANK 2
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Производитель,04EF
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Серийный номер,01046AAC
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Тег имущества,9876543210
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Шифр компонента,TEAMGROUP-UD3-1600
DMI,Системные разъёмы / PCI1,Свойства системного разъёма,0,Назначение разъёма,PCI1
DMI,Системные разъёмы / PCI1,Свойства системного разъёма,0,Тип,PCI
DMI,Системные разъёмы / PCI1,Свойства системного разъёма,0,Использование,Empty
DMI,Системные разъёмы / PCI1,Свойства системного разъёма,0,Ширина шины данных,32-bit
DMI,Системные разъёмы / PCI1,Свойства системного разъёма,0,Длина,Long
DMI,Системные разъёмы / PCI2,Свойства системного разъёма,0,Назначение разъёма,PCI2
DMI,Системные разъёмы / PCI2,Свойства системного разъёма,0,Тип,PCI
DMI,Системные разъёмы / PCI2,Свойства системного разъёма,0,Использование,Empty
DMI,Системные разъёмы / PCI2,Свойства системного разъёма,0,Ширина шины данных,32-bit
DMI,Системные разъёмы / PCI2,Свойства системного разъёма,0,Длина,Long
DMI,Системные разъёмы / PCIE1,Свойства системного разъёма,0,Назначение разъёма,PCIE1
DMI,Системные разъёмы / PCIE1,Свойства системного разъёма,0,Тип,PCI-E
DMI,Системные разъёмы / PCIE1,Свойства системного разъёма,0,Использование,In Use
DMI,Системные разъёмы / PCIE1,Свойства системного разъёма,0,Ширина шины данных,x16
DMI,Системные разъёмы / PCIE1,Свойства системного разъёма,0,Длина,Long
DMI,Системные разъёмы / PCIE2,Свойства системного разъёма,0,Назначение разъёма,PCIE2
DMI,Системные разъёмы / PCIE2,Свойства системного разъёма,0,Тип,PCI-E
DMI,Системные разъёмы / PCIE2,Свойства системного разъёма,0,Использование,Empty
DMI,Системные разъёмы / PCIE2,Свойства системного разъёма,0,Ширина шины данных,x4
DMI,Системные разъёмы / PCIE2,Свойства системного разъёма,0,Длина,Long
DMI,Intel AMT,Свойства Intel AMT,0,Intel AMT,Не поддерживается
DMI,Intel AMT,Свойства Intel AMT,0,IDE Redirection,Запрещено
DMI,Intel AMT,Свойства Intel AMT,0,SOL,Запрещено
DMI,Intel AMT,Свойства Intel AMT,0,Сетевой интерфейс AMT,Запрещено
DMI,Intel vPro,Свойства Intel vPro,0,Версия MEBX,8.0.0.57
DMI,Intel vPro,Свойства Intel vPro,0,Версия ME-прошивки,8.1.0.1265
DMI,Intel vPro,Свойства Intel vPro,0,PCH PCI Bus / Device / Function,0 / 31 / 0
DMI,Intel vPro,Свойства Intel vPro,0,PCH PCI Device ID,8086-1E49
DMI,Intel vPro,Свойства Intel vPro,0,Wired NIC PCI Bus / Device / Function,0 / 25 / 0
DMI,Intel vPro,Свойства Intel vPro,0,Wired NIC PCI Device ID,8086-FFFF
DMI,Intel vPro,Свойства Intel vPro,0,AMT,Не поддерживается
DMI,Intel vPro,Свойства Intel vPro,0,Anti-Theft,Не поддерживается
DMI,Intel vPro,Свойства Intel vPro,0,Anti-Theft PBA for Recovery,Не поддерживается
DMI,Intel vPro,Свойства Intel vPro,0,Anti-Theft WWAN,Не поддерживается
DMI,Intel vPro,Свойства Intel vPro,0,BIOS TXT,Поддерживается
DMI,Intel vPro,Свойства Intel vPro,0,BIOS VT-d,Поддерживается
DMI,Intel vPro,Свойства Intel vPro,0,BIOS VT-x,Поддерживается
DMI,Intel vPro,Свойства Intel vPro,0,CPU VT-x,Поддерживается; Разрешено
DMI,Intel vPro,Свойства Intel vPro,0,CPU TXT,Не поддерживается
DMI,Intel vPro,Свойства Intel vPro,0,KVM,Не поддерживается
DMI,Intel vPro,Свойства Intel vPro,0,Local Wakeup Timer,Не поддерживается
DMI,Intel vPro,Свойства Intel vPro,0,Management Engine,Разрешено
DMI,Intel vPro,Свойства Intel vPro,0,Small Business Advantage,Поддерживается
DMI,Intel vPro,Свойства Intel vPro,0,Standard Manageability,Не поддерживается
DMI,Разное,Разное,0,OEM String,To Be Filled By O.E.M.
Разгон,,Свойства ЦП,0,Тип ЦП,DualCore Intel Core i3-3220
Разгон,,Свойства ЦП,0,Псевдоним ЦП,Ivy Bridge-DT
Разгон,,Свойства ЦП,0,Степпинг ЦП,E1/L1/N0/P0
Разгон,,Свойства ЦП,0,Engineering Sample,Нет
Разгон,,Свойства ЦП,0,Имя ЦП CPUID,Intel(R) Core(TM) i3-3220 CPU @ 3.30GHz
Разгон,,Свойства ЦП,0,Версия CPUID,000306A9h
Разгон,,Свойства ЦП,0,CPU VID,0.8406 V
Разгон,,Частота ЦП,0,Частота ЦП,1596.4 MHz  (исходное: 3300 MHz)
Разгон,,Частота ЦП,0,Множитель ЦП,16x
Разгон,,Частота ЦП,0,CPU FSB,99.8 MHz  (исходное: 100 MHz)
Разгон,,Частота ЦП,0,Частота северного моста,1596.4 MHz
Разгон,,Частота ЦП,0,Шина памяти,798.2 MHz
Разгон,,Частота ЦП,0,Соотношение DRAM:FSB,24:3
Разгон,,Кэш ЦП,0,Кэш L1 кода,32 КБ per core
Разгон,,Кэш ЦП,0,Кэш L1 данных,32 КБ per core
Разгон,,Кэш ЦП,0,Кэш L2,256 КБ per core  (On-Die; ECC; Full-Speed)
Разгон,,Кэш ЦП,0,Кэш L3,3 МБ  (On-Die; ECC; Full-Speed)
Разгон,,Свойства системной платы,0,ID системной платы,63-0100-000001-00101111-070111-Chipset$AS705004_BIOS DATE: 08/22/12 20:19:34 VER: 04.06.05
Разгон,,Свойства системной платы,0,Системная плата,ASRock B75M-GL R2.0  (2 PCI; 2 PCI-E x16; 2 DDR3 DIMM; Audio; Video; Gigabit LAN)
Разгон,,Свойства набора микросхем (чипсета),0,Чипсет системной платы,Intel Panther Point B75; Intel Ivy Bridge
Разгон,,Свойства набора микросхем (чипсета),0,Тайминги памяти,11-11-11-28  (CL-RCD-RP-RAS)
Разгон,,Свойства набора микросхем (чипсета),0,Command Rate (CR),1T
Разгон,,Свойства набора микросхем (чипсета),0,DIMM1: Team Group TEAMGROUP-UD3-1600,8 ГБ DDR3-1600 DDR3 SDRAM  (11-11-11-28 @ 800 МГц)  (10-10-10-27 @ 761 МГц)  (9-9-9-24 @ 685 МГц)  (8-8-8-22 @ 609 МГц)  (7-7-7-19 @ 533 МГц)  (6-6-6-16 @ 457 МГц)  (5-5-5-14 @ 380 МГц)
Разгон,,Свойства набора микросхем (чипсета),0,DIMM3: Team Group TEAMGROUP-UD3-1600,8 ГБ DDR3-1600 DDR3 SDRAM  (11-11-11-28 @ 800 МГц)  (10-10-10-27 @ 761 МГц)  (9-9-9-24 @ 685 МГц)  (8-8-8-22 @ 609 МГц)  (7-7-7-19 @ 533 МГц)  (6-6-6-16 @ 457 МГц)  (5-5-5-14 @ 380 МГц)
Разгон,,Свойства BIOS,0,Дата BIOS системы,08/22/2012
Разгон,,Свойства BIOS,0,Дата BIOS видеоадаптера,06/27/12
Разгон,,Свойства BIOS,0,DMI версия BIOS,P1.00
Разгон,,Свойства графического процессора,0,Видеоадаптер,Palit GeForce GT 610
Разгон,,Свойства графического процессора,0,Кодовое название ГП,GF119  (PCI Express 2.0 x16 10DE / 104A; Rev A1)
Разгон,,Свойства графического процессора,0,Частота ГП (Geometric Domain),270 МГц  (original: 810 MHz)
Разгон,,Свойства графического процессора,0,Частота ГП (Shader Domain),540 МГц  (original: 1620 MHz)
Разгон,,Свойства графического процессора,0,Частота памяти,324 МГц  (original: 535 MHz)
Электропитание,,Свойства электропитания,0,Текущий источник питания,Электросеть
Электропитание,,Свойства электропитания,0,Состояние батарей,Нет батареи
Электропитание,,Свойства электропитания,0,Полное время работы от батарей,Неизвестно
Электропитание,,Свойства электропитания,0,Оставшееся время работы от батарей,Неизвестно
Портативный ПК,,Centrino (Carmel) совместимость платформы,0,ЦП: Intel Pentium M (Banias/Dothan),Нет  (Intel Core i3-3220)
Портативный ПК,,Centrino (Carmel) совместимость платформы,0,Чипсет: Intel i855GM/PM,Нет  (Intel Panther Point B75; Intel Ivy Bridge)
Портативный ПК,,Centrino (Carmel) совместимость платформы,0,WLAN: Intel PRO/Wireless,Нет
Портативный ПК,,Centrino (Carmel) совместимость платформы,0,Система: Centrino-совместимый,Нет
Портативный ПК,,Centrino (Sonoma) совместимость платформы,0,ЦП: Intel Pentium M (Dothan),Нет  (Intel Core i3-3220)
Портативный ПК,,Centrino (Sonoma) совместимость платформы,0,Чипсет: Intel i915GM/PM,Нет  (Intel Panther Point B75; Intel Ivy Bridge)
Портативный ПК,,Centrino (Sonoma) совместимость платформы,0,WLAN: Intel PRO/Wireless 2200/2915,Нет
Портативный ПК,,Centrino (Sonoma) совместимость платформы,0,Система: Centrino-совместимый,Нет
Портативный ПК,,Centrino (Napa) совместимость платформы,0,ЦП: Intel Core (Yonah) / Core 2 (Merom),Нет  (Intel Core i3-3220)
Портативный ПК,,Centrino (Napa) совместимость платформы,0,Чипсет: Intel i945GM/PM,Нет  (Intel Panther Point B75; Intel Ivy Bridge)
Портативный ПК,,Centrino (Napa) совместимость платформы,0,WLAN: Intel PRO/Wireless 3945/3965,Нет
Портативный ПК,,Centrino (Napa) совместимость платформы,0,Система: Centrino-совместимый,Нет
Портативный ПК,,Centrino (Santa Rosa) совместимость платформы,0,ЦП: Intel Core 2 (Merom/Penryn),Нет  (Intel Core i3-3220)
Портативный ПК,,Centrino (Santa Rosa) совместимость платформы,0,Чипсет: Intel GM965/PM965,Нет  (Intel Panther Point B75; Intel Ivy Bridge)
Портативный ПК,,Centrino (Santa Rosa) совместимость платформы,0,WLAN: Intel Wireless WiFi Link 4965,Нет
