Page,Device,Group,ItemID,Item,Value
DMI,Система,Свойства системы,2598,SKU#,To be filled by O.E.M.
DMI,Система,Свойства системы,2599,Семейство,To be filled by O.E.M.
DMI,Система,Свойства системы,2573,Универсальный уникальный ID,00000000-00000000-0000448A-5B96BF1F
DMI,Система,Свойства системы,2574,Тип пробуждения,Power Switch
DMI,Системная плата,Свойства системной платы,2575,Производитель,MSI
DMI,Системная плата,Свойства системной платы,2576,Продукт,H81M-P33 (MS-7817)
DMI,Системная плата,Свойства системной платы,2577,Версия,1.0
DMI,Системная плата,Свойства системной платы,2578,Серийный номер,To be filled by O.E.M.
DMI,Системная плата,Свойства системной платы,2603,Тег имущества,To be filled by O.E.M.
DMI,Системная плата,Производитель системной платы,0,Фирма,Micro-Star Int'l Co.;Ltd.
DMI,Системная плата,Производитель системной платы,0,Информация о продукте,https://www.msi.com/Motherboards
DMI,Системная плата,Производитель системной платы,0,Загрузка обновлений BIOS,https://www.msi.com/support#support_download
DMI,Системная плата,Производитель системной платы,0,Обновление драйверов,http://www.aida64.com/driver-updates
DMI,Системная плата,Производитель системной платы,0,Модернизации BIOS,http://www.aida64.com/bios-updates
DMI,Шасси,Свойства шасси,2579,Производитель,MSI
DMI,Шасси,Свойства шасси,2580,Версия,1.0
DMI,Шасси,Свойства шасси,2581,Серийный номер,To be filled by O.E.M.
DMI,Шасси,Свойства шасси,2582,Тег имущества,To be filled by O.E.M.
DMI,Шасси,Свойства шасси,2583,Тип шасси,Desktop Case
DMI,Шасси,Свойства шасси,2585,Состояние загрузки ОС,Safe
DMI,Шасси,Свойства шасси,2586,Состояние источника питания,Safe
DMI,Шасси,Свойства шасси,2587,Температурное состояние,Safe
DMI,Шасси,Свойства шасси,2588,Состояние безопасности,None
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Свойства процессора,0,Производитель,Intel
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Свойства процессора,0,Версия,Intel(R) Pentium(R) CPU G3220 @ 3.00GHz
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Свойства процессора,0,Тег имущества,Fill By OEM
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Свойства процессора,0,Шифр компонента,Fill By OEM
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Свойства процессора,0,Внешняя частота,100 МГц
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Свойства процессора,0,Максимальная частота,3800 МГц
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Свойства процессора,0,Текущая частота,3000 МГц
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Свойства процессора,0,Тип,Central Processor
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Свойства процессора,0,Напряжение питания,1.2 V
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Свойства процессора,0,Статус,Enabled
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Свойства процессора,0,Установка,Socket LGA1155
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Свойства процессора,0,Тип разъёма,SOCKET 0
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Свойства процессора,0,HTT / CMP Units,1 / 2
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Свойства процессора,0,Возможности,64-bit
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Производитель ЦП,0,Фирма,Intel Corporation
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Производитель ЦП,0,Информация о продукте,http://ark.intel.com/search.aspx?q=Intel%20Pentium%20G3220
DMI,Процессоры / Intel(R) Pentium(R) CPU G3220 @ 3.00GHz,Производитель ЦП,0,Обновление драйверов,http://www.aida64.com/driver-updates
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Тип,Unified
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Режим работы,Write-Back
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Ассоциативность,8-way Set-Associative
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Максимальный объём,512 КБ
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Установленный объём,512 КБ
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Коррекция ошибок,Single-bit ECC
DMI,Кэш-память / CPU Internal L2,Свойства кэша,0,Тип разъёма,CPU Internal L2
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Тип,Internal
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Режим работы,Write-Back
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Ассоциативность,8-way Set-Associative
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Максимальный объём,128 КБ
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Установленный объём,128 КБ
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Коррекция ошибок,Single-bit ECC
DMI,Кэш-память / CPU Internal L1,Свойства кэша,0,Тип разъёма,CPU Internal L1
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Тип,Unified
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Статус,Enabled
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Режим работы,Write-Back
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Ассоциативность,12-way Set-Associative
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Максимальный объём,3 МБ
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Установленный объём,3 МБ
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Коррекция ошибок,Single-bit ECC
DMI,Кэш-память / CPU Internal L3,Свойства кэша,0,Тип разъёма,CPU Internal L3
DMI,Массивы памяти / System Memory,Свойства массива памяти,0,Размещение,Motherboard
DMI,Массивы памяти / System Memory,Свойства массива памяти,0,Функция массива памяти,System Memory
DMI,Массивы памяти / System Memory,Свойства массива памяти,0,Коррекция ошибок,None
DMI,Массивы памяти / System Memory,Свойства массива памяти,0,Макс. объём памяти,32 ГБ
DMI,Массивы памяти / System Memory,Свойства массива памяти,0,Устройства памяти,4
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Форм-фактор,DIMM
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Тип,DDR3
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Тип,Synchronous
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Размер,8 ГБ
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Макс. частота,1600 MT/s
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Текущая частота,1333 MT/s
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Общая ширина,64 бит
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Ширина данных,64 бит
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Ranks,2
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Мин. напряжение,1.500 V
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Макс. напряжение,1.500 V
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Текущее напряжение,1.500 V
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Размещение,ChannelA-DIMM0
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Банк,BANK 0
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Производитель,0423
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Серийный номер,01046D98
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Тег имущества,9876543210
DMI,Устройства памяти / ChannelA-DIMM0,Свойства устройства памяти,0,Шифр компонента,TEAMGROUP-UD3-1600
DMI,Устройства памяти / ChannelA-DIMM1,Свойства устройства памяти,0,Форм-фактор,DIMM
DMI,Устройства памяти / ChannelA-DIMM1,Свойства устройства памяти,0,Размещение,ChannelA-DIMM1
DMI,Устройства памяти / ChannelA-DIMM1,Свойства устройства памяти,0,Банк,BANK 1
DMI,Устройства памяти / ChannelA-DIMM1,Свойства устройства памяти,0,Производитель,[Empty]
DMI,Устройства памяти / ChannelA-DIMM1,Свойства устройства памяти,0,Серийный номер,[Empty]
DMI,Устройства памяти / ChannelA-DIMM1,Свойства устройства памяти,0,Тег имущества,9876543210
DMI,Устройства памяти / ChannelA-DIMM1,Свойства устройства памяти,0,Шифр компонента,[Empty]
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Форм-фактор,DIMM
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Тип,DDR3
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Тип,Synchronous
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Размер,8 ГБ
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Макс. частота,1600 MT/s
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Текущая частота,1333 MT/s
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Общая ширина,64 бит
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Ширина данных,64 бит
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Ranks,2
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Мин. напряжение,1.500 V
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Макс. напряжение,1.500 V
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Текущее напряжение,1.500 V
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Размещение,ChannelB-DIMM0
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Банк,BANK 2
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Производитель,0423
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Серийный номер,010144F9
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Тег имущества,9876543210
DMI,Устройства памяти / ChannelB-DIMM0,Свойства устройства памяти,0,Шифр компонента,TEAMGROUP-UD3-1600
DMI,Устройства памяти / ChannelB-DIMM1,Свойства устройства памяти,0,Форм-фактор,DIMM
DMI,Устройства памяти / ChannelB-DIMM1,Свойства устройства памяти,0,Размещение,ChannelB-DIMM1
DMI,Устройства памяти / ChannelB-DIMM1,Свойства устройства памяти,0,Банк,BANK 3
DMI,Устройства памяти / ChannelB-DIMM1,Свойства устройства памяти,0,Производитель,[Empty]
DMI,Устройства памяти / ChannelB-DIMM1,Свойства устройства памяти,0,Серийный номер,[Empty]
DMI,Устройства памяти / ChannelB-DIMM1,Свойства устройства памяти,0,Тег имущества,9876543210
DMI,Устройства памяти / ChannelB-DIMM1,Свойства устройства памяти,0,Шифр компонента,[Empty]
DMI,Системные разъёмы / J6B2,Свойства системного разъёма,0,Назначение разъёма,J6B2
DMI,Системные разъёмы / J6B2,Свойства системного разъёма,0,Тип,PCI-E
DMI,Системные разъёмы / J6B2,Свойства системного разъёма,0,Использование,In Use
DMI,Системные разъёмы / J6B2,Свойства системного разъёма,0,Ширина шины данных,x16
DMI,Системные разъёмы / J6B2,Свойства системного разъёма,0,Длина,Long
DMI,Системные разъёмы / J6B1,Свойства системного разъёма,0,Назначение разъёма,J6B1
DMI,Системные разъёмы / J6B1,Свойства системного разъёма,0,Тип,PCI-E
DMI,Системные разъёмы / J6B1,Свойства системного разъёма,0,Использование,In Use
DMI,Системные разъёмы / J6B1,Свойства системного разъёма,0,Ширина шины данных,x1
DMI,Системные разъёмы / J6B1,Свойства системного разъёма,0,Длина,Short
DMI,Системные разъёмы / J6D1,Свойства системного разъёма,0,Назначение разъёма,J6D1
DMI,Системные разъёмы / J6D1,Свойства системного разъёма,0,Тип,PCI-E
DMI,Системные разъёмы / J6D1,Свойства системного разъёма,0,Использование,In Use
DMI,Системные разъёмы / J6D1,Свойства системного разъёма,0,Ширина шины данных,x1
DMI,Системные разъёмы / J6D1,Свойства системного разъёма,0,Длина,Short
DMI,Системные разъёмы / J7B1,Свойства системного разъёма,0,Назначение разъёма,J7B1
DMI,Системные разъёмы / J7B1,Свойства системного разъёма,0,Тип,PCI-E
DMI,Системные разъёмы / J7B1,Свойства системного разъёма,0,Использование,In Use
DMI,Системные разъёмы / J7B1,Свойства системного разъёма,0,Ширина шины данных,x1
DMI,Системные разъёмы / J7B1,Свойства системного разъёма,0,Длина,Short
DMI,Системные разъёмы / J8B4,Свойства системного разъёма,0,Назначение разъёма,J8B4
DMI,Системные разъёмы / J8B4,Свойства системного разъёма,0,Тип,PCI-E
DMI,Системные разъёмы / J8B4,Свойства системного разъёма,0,Использование,In Use
DMI,Системные разъёмы / J8B4,Свойства системного разъёма,0,Ширина шины данных,x1
DMI,Системные разъёмы / J8B4,Свойства системного разъёма,0,Длина,Short
DMI,Системные разъёмы / J8D1,Свойства системного разъёма,0,Назначение разъёма,J8D1
DMI,Системные разъёмы / J8D1,Свойства системного разъёма,0,Тип,PCI-E
DMI,Системные разъёмы / J8D1,Свойства системного разъёма,0,Использование,In Use
DMI,Системные разъёмы / J8D1,Свойства системного разъёма,0,Ширина шины данных,x1
DMI,Системные разъёмы / J8D1,Свойства системного разъёма,0,Длина,Short
DMI,Системные разъёмы / J8B3,Свойства системного разъёма,0,Назначение разъёма,J8B3
DMI,Системные разъёмы / J8B3,Свойства системного разъёма,0,Тип,PCI
DMI,Системные разъёмы / J8B3,Свойства системного разъёма,0,Использование,In Use
DMI,Системные разъёмы / J8B3,Свойства системного разъёма,0,Ширина шины данных,32-bit
DMI,Системные разъёмы / J8B3,Свойства системного разъёма,0,Длина,Short
DMI,Разъёмы портов / PS2Mouse,Свойства разъёма порта,0,Тип порта,Mouse Port
DMI,Разъёмы портов / PS2Mouse,Свойства разъёма порта,0,Внутреннее обозначение,J1A1
DMI,Разъёмы портов / PS2Mouse,Свойства разъёма порта,0,Внутренний тип разъёма,None
DMI,Разъёмы портов / PS2Mouse,Свойства разъёма порта,0,Внешнее обозначение,PS2Mouse
DMI,Разъёмы портов / PS2Mouse,Свойства разъёма порта,0,Внешний тип разъёма,PS/2
DMI,Разъёмы портов / Keyboard,Свойства разъёма порта,0,Тип порта,Keyboard Port
DMI,Разъёмы портов / Keyboard,Свойства разъёма порта,0,Внутреннее обозначение,J1A1
DMI,Разъёмы портов / Keyboard,Свойства разъёма порта,0,Внутренний тип разъёма,None
DMI,Разъёмы портов / Keyboard,Свойства разъёма порта,0,Внешнее обозначение,Keyboard
DMI,Разъёмы портов / Keyboard,Свойства разъёма порта,0,Внешний тип разъёма,PS/2
DMI,Разъёмы портов / TV Out,Свойства разъёма порта,0,Внутреннее обозначение,J2A1
DMI,Разъёмы портов / TV Out,Свойства разъёма порта,0,Внутренний тип разъёма,None
DMI,Разъёмы портов / TV Out,Свойства разъёма порта,0,Внешнее обозначение,TV Out
DMI,Разъёмы портов / TV Out,Свойства разъёма порта,0,Внешний тип разъёма,Mini-Centronics Type-14
DMI,Разъёмы портов / COM A,Свойства разъёма порта,0,Тип порта,Serial Port 16550A Compatible
DMI,Разъёмы портов / COM A,Свойства разъёма порта,0,Внутреннее обозначение,J2A2A
DMI,Разъёмы портов / COM A,Свойства разъёма порта,0,Внутренний тип разъёма,None
DMI,Разъёмы портов / COM A,Свойства разъёма порта,0,Внешнее обозначение,COM A
DMI,Разъёмы портов / COM A,Свойства разъёма порта,0,Внешний тип разъёма,DB-9 pin male
DMI,Разъёмы портов / Video,Свойства разъёма порта,0,Тип порта,Video Port
DMI,Разъёмы портов / Video,Свойства разъёма порта,0,Внутреннее обозначение,J2A2B
DMI,Разъёмы портов / Video,Свойства разъёма порта,0,Внутренний тип разъёма,None
DMI,Разъёмы портов / Video,Свойства разъёма порта,0,Внешнее обозначение,Video
DMI,Разъёмы портов / Video,Свойства разъёма порта,0,Внешний тип разъёма,DB-15 pin female
DMI,Разъёмы портов / USB1,Свойства разъёма порта,0,Тип порта,USB
DMI,Разъёмы портов / USB1,Свойства разъёма порта,0,Внутреннее обозначение,J3A1
DMI,Разъёмы портов / USB1,Свойства разъёма порта,0,Внутренний тип разъёма,None
DMI,Разъёмы портов / USB1,Свойства разъёма порта,0,Внешнее обозначение,USB1
DMI,Разъёмы портов / USB1,Свойства разъёма порта,0,Внешний тип разъёма,USB
DMI,Разъёмы портов / J9A1 - TPM HDR,Свойства разъёма порта,0,Внутреннее обозначение,J9A1 - TPM HDR
DMI,Разъёмы портов / J9A1 - TPM HDR,Свойства разъёма порта,0,Внешний тип разъёма,None
DMI,Разъёмы портов / J9C1 - PCIE DOCKING CONN,Свойства разъёма порта,0,Внутреннее обозначение,J9C1 - PCIE DOCKING CONN
DMI,Разъёмы портов / J9C1 - PCIE DOCKING CONN,Свойства разъёма порта,0,Внешний тип разъёма,None
DMI,Разъёмы портов / J2B3 - CPU FAN,Свойства разъёма порта,0,Внутреннее обозначение,J2B3 - CPU FAN
DMI,Разъёмы портов / J2B3 - CPU FAN,Свойства разъёма порта,0,Внешний тип разъёма,None
DMI,Разъёмы портов / J6C2 - EXT HDMI,Свойства разъёма порта,0,Внутреннее обозначение,J6C2 - EXT HDMI
DMI,Разъёмы портов / J6C2 - EXT HDMI,Свойства разъёма порта,0,Внешний тип разъёма,None
DMI,Разъёмы портов / J3C1 - GMCH FAN,Свойства разъёма порта,0,Внутреннее обозначение,J3C1 - GMCH FAN
DMI,Разъёмы портов / J3C1 - GMCH FAN,Свойства разъёма порта,0,Внешний тип разъёма,None
DMI,Разъёмы портов / J1D1 - ITP,Свойства разъёма порта,0,Внутреннее обозначение,J1D1 - ITP
DMI,Разъёмы портов / J1D1 - ITP,Свойства разъёма порта,0,Внешний тип разъёма,None
DMI,Разъёмы портов / J9E2 - MDC INTPSR,Свойства разъёма порта,0,Внутреннее обозначение,J9E2 - MDC INTPSR
DMI,Разъёмы портов / J9E2 - MDC INTPSR,Свойства разъёма порта,0,Внешний тип разъёма,None
DMI,Разъёмы портов / J9E4 - MDC INTPSR,Свойства разъёма порта,0,Внутреннее обозначение,J9E4 - MDC INTPSR
DMI,Разъёмы портов / J9E4 - MDC INTPSR,Свойства разъёма порта,0,Внешний тип разъёма,None
DMI,Разъёмы портов / J9E3 - LPC HOT DOCKING,Свойства разъёма порта,0,Внутреннее обозначение,J9E3 - LPC HOT DOCKING
DMI,Разъёмы портов / J9E3 - LPC HOT DOCKING,Свойства разъёма порта,0,Внешний тип разъёма,None
DMI,Разъёмы портов / J9E1 - SCAN MATRIX,Свойства разъёма порта,0,Внутреннее обозначение,J9E1 - SCAN MATRIX
DMI,Разъёмы портов / J9E1 - SCAN MATRIX,Свойства разъёма порта,0,Внешний тип разъёма,None
